file1,file2,label
c:\Users\pasin\Documents\GitHub\legal-moe-project\data\subdomains\negotiable_instruments_law\10. Bills of Exchanger Ordinance__Acceptance and Payment for Honour.embedding.npy,c:\Users\pasin\Documents\GitHub\legal-moe-project\data\subdomains\negotiable_instruments_law\10. Bills of Exchanger Ordinance__General Duties of the Holder.embedding.npy,1
c:\Users\pasin\Documents\GitHub\legal-moe-project\data\subdomains\negotiable_instruments_law\10. Bills of Exchanger Ordinance__Acceptance and Payment for Honour.embedding.npy,c:\Users\pasin\Documents\GitHub\legal-moe-project\data\subdomains\negotiable_instruments_law\10. Bills of Exchanger Ordinance__Liabilities of Parties.embedding.npy,1
c:\Users\pasin\Documents\GitHub\legal-moe-project\data\subdomains\negotiable_instruments_law\10. Bills of Exchanger Ordinance__Acceptance and Payment for Honour.embedding.npy,c:\Users\pasin\Documents\GitHub\legal-moe-project\data\subdomains\negotiable_instruments_law\10. Bills of Exchanger Ordinance__Negotiation of Bills.embedding.npy,1
c:\Users\pasin\Documents\GitHub\legal-moe-project\data\subdomains\negotiable_instruments_law\10. Bills of Exchanger Ordinance__Acceptance and Payment for Honour.embedding.npy,c:\Users\pasin\Documents\GitHub\legal-moe-project\data\subdomains\negotiable_instruments_law\11. BILLS OF EXCHANGE (AMENDMENT)__Insertion of new Sections 82A-82F.embedding.npy,0
c:\Users\pasin\Documents\GitHub\legal-moe-project\data\subdomains\negotiable_instruments_law\10. Bills of Exchanger Ordinance__Acceptance and Payment for Honour.embedding.npy,c:\Users\pasin\Documents\GitHub\legal-moe-project\data\subdomains\negotiable_instruments_law\10. Bills of Exchanger Ordinance__Lost Instruments.embedding.npy,0
c:\Users\pasin\Documents\GitHub\legal-moe-project\data\subdomains\negotiable_instruments_law\10. Bills of Exchanger Ordinance__Acceptance and Payment for Honour.embedding.npy,c:\Users\pasin\Documents\GitHub\legal-moe-project\data\subdomains\negotiable_instruments_law\10. Bills of Exchanger Ordinance__Promissory Notes.embedding.npy,0
c:\Users\pasin\Documents\GitHub\legal-moe-project\data\subdomains\negotiable_instruments_law\10. Bills of Exchanger Ordinance__Bill in a Set.embedding.npy,c:\Users\pasin\Documents\GitHub\legal-moe-project\data\subdomains\negotiable_instruments_law\10. Bills of Exchanger Ordinance__Lost Instruments.embedding.npy,1
c:\Users\pasin\Documents\GitHub\legal-moe-project\data\subdomains\negotiable_instruments_law\10. Bills of Exchanger Ordinance__Bill in a Set.embedding.npy,c:\Users\pasin\Documents\GitHub\legal-moe-project\data\subdomains\negotiable_instruments_law\11. BILLS OF EXCHANGE (AMENDMENT)__Amendment of Section 82.embedding.npy,1
c:\Users\pasin\Documents\GitHub\legal-moe-project\data\subdomains\negotiable_instruments_law\10. Bills of Exchanger Ordinance__Bill in a Set.embedding.npy,c:\Users\pasin\Documents\GitHub\legal-moe-project\data\subdomains\negotiable_instruments_law\11. BILLS OF EXCHANGE (AMENDMENT)__Insertion of new Sections 82A-82F.embedding.npy,1
c:\Users\pasin\Documents\GitHub\legal-moe-project\data\subdomains\negotiable_instruments_law\10. Bills of Exchanger Ordinance__Bill in a Set.embedding.npy,c:\Users\pasin\Documents\GitHub\legal-moe-project\data\subdomains\negotiable_instruments_law\11. BILLS OF EXCHANGE (AMENDMENT)__Amendment of Section 74.embedding.npy,0
c:\Users\pasin\Documents\GitHub\legal-moe-project\data\subdomains\negotiable_instruments_law\10. Bills of Exchanger Ordinance__Bill in a Set.embedding.npy,c:\Users\pasin\Documents\GitHub\legal-moe-project\data\subdomains\negotiable_instruments_law\10. Bills of Exchanger Ordinance__Discharges.embedding.npy,0
c:\Users\pasin\Documents\GitHub\legal-moe-project\data\subdomains\negotiable_instruments_law\10. Bills of Exchanger Ordinance__Bill in a Set.embedding.npy,c:\Users\pasin\Documents\GitHub\legal-moe-project\data\subdomains\negotiable_instruments_law\10. Bills of Exchanger Ordinance__Conflict of Laws.embedding.npy,0
c:\Users\pasin\Documents\GitHub\legal-moe-project\data\subdomains\negotiable_instruments_law\10. Bills of Exchanger Ordinance__Bills of Exchange.embedding.npy,c:\Users\pasin\Documents\GitHub\legal-moe-project\data\subdomains\negotiable_instruments_law\10. Bills of Exchanger Ordinance__Form and Interpretation.embedding.npy,1
c:\Users\pasin\Documents\GitHub\legal-moe-project\data\subdomains\negotiable_instruments_law\10. Bills of Exchanger Ordinance__Bills of Exchange.embedding.npy,c:\Users\pasin\Documents\GitHub\legal-moe-project\data\subdomains\negotiable_instruments_law\10. Bills of Exchanger Ordinance__Preliminary.embedding.npy,1
c:\Users\pasin\Documents\GitHub\legal-moe-project\data\subdomains\negotiable_instruments_law\10. Bills of Exchanger Ordinance__Bills of Exchange.embedding.npy,c:\Users\pasin\Documents\GitHub\legal-moe-project\data\subdomains\negotiable_instruments_law\10. Bills of Exchanger Ordinance__Discharges.embedding.npy,1
c:\Users\pasin\Documents\GitHub\legal-moe-project\data\subdomains\negotiable_instruments_law\10. Bills of Exchanger Ordinance__Bills of Exchange.embedding.npy,c:\Users\pasin\Documents\GitHub\legal-moe-project\data\subdomains\negotiable_instruments_law\10. Bills of Exchanger Ordinance__Lost Instruments.embedding.npy,0
c:\Users\pasin\Documents\GitHub\legal-moe-project\data\subdomains\negotiable_instruments_law\10. Bills of Exchanger Ordinance__Bills of Exchange.embedding.npy,c:\Users\pasin\Documents\GitHub\legal-moe-project\data\subdomains\negotiable_instruments_law\11. BILLS OF EXCHANGE (AMENDMENT)__Amendment of Section 80.embedding.npy,0
c:\Users\pasin\Documents\GitHub\legal-moe-project\data\subdomains\negotiable_instruments_law\10. Bills of Exchanger Ordinance__Bills of Exchange.embedding.npy,c:\Users\pasin\Documents\GitHub\legal-moe-project\data\subdomains\negotiable_instruments_law\10. Bills of Exchanger Ordinance__The Consideration for a Bill.embedding.npy,0
c:\Users\pasin\Documents\GitHub\legal-moe-project\data\subdomains\negotiable_instruments_law\10. Bills of Exchanger Ordinance__Capacity and Authority of Parties.embedding.npy,c:\Users\pasin\Documents\GitHub\legal-moe-project\data\subdomains\negotiable_instruments_law\10. Bills of Exchanger Ordinance__Preliminary.embedding.npy,1
c:\Users\pasin\Documents\GitHub\legal-moe-project\data\subdomains\negotiable_instruments_law\10. Bills of Exchanger Ordinance__Capacity and Authority of Parties.embedding.npy,c:\Users\pasin\Documents\GitHub\legal-moe-project\data\subdomains\negotiable_instruments_law\10. Bills of Exchanger Ordinance__General Duties of the Holder.embedding.npy,1
c:\Users\pasin\Documents\GitHub\legal-moe-project\data\subdomains\negotiable_instruments_law\10. Bills of Exchanger Ordinance__Capacity and Authority of Parties.embedding.npy,c:\Users\pasin\Documents\GitHub\legal-moe-project\data\subdomains\negotiable_instruments_law\10. Bills of Exchanger Ordinance__The Consideration for a Bill.embedding.npy,1
c:\Users\pasin\Documents\GitHub\legal-moe-project\data\subdomains\negotiable_instruments_law\10. Bills of Exchanger Ordinance__Capacity and Authority of Parties.embedding.npy,c:\Users\pasin\Documents\GitHub\legal-moe-project\data\subdomains\negotiable_instruments_law\11. BILLS OF EXCHANGE (AMENDMENT)__Amendment of Section 82.embedding.npy,0
c:\Users\pasin\Documents\GitHub\legal-moe-project\data\subdomains\negotiable_instruments_law\10. Bills of Exchanger Ordinance__Capacity and Authority of Parties.embedding.npy,c:\Users\pasin\Documents\GitHub\legal-moe-project\data\subdomains\negotiable_instruments_law\11. BILLS OF EXCHANGE (AMENDMENT)__Amendment of Section 35.embedding.npy,0
c:\Users\pasin\Documents\GitHub\legal-moe-project\data\subdomains\negotiable_instruments_law\10. Bills of Exchanger Ordinance__Capacity and Authority of Parties.embedding.npy,c:\Users\pasin\Documents\GitHub\legal-moe-project\data\subdomains\negotiable_instruments_law\11. BILLS OF EXCHANGE (AMENDMENT)__Sinhala text to prevail.embedding.npy,0
c:\Users\pasin\Documents\GitHub\legal-moe-project\data\subdomains\negotiable_instruments_law\10. Bills of Exchanger Ordinance__Cheques on a Banker.embedding.npy,c:\Users\pasin\Documents\GitHub\legal-moe-project\data\subdomains\negotiable_instruments_law\10. Bills of Exchanger Ordinance__Schedule.embedding.npy,1
c:\Users\pasin\Documents\GitHub\legal-moe-project\data\subdomains\negotiable_instruments_law\10. Bills of Exchanger Ordinance__Cheques on a Banker.embedding.npy,c:\Users\pasin\Documents\GitHub\legal-moe-project\data\subdomains\negotiable_instruments_law\10. Bills of Exchanger Ordinance__Short title and Interpretation.embedding.npy,1
c:\Users\pasin\Documents\GitHub\legal-moe-project\data\subdomains\negotiable_instruments_law\10. Bills of Exchanger Ordinance__Cheques on a Banker.embedding.npy,c:\Users\pasin\Documents\GitHub\legal-moe-project\data\subdomains\negotiable_instruments_law\10. Bills of Exchanger Ordinance__Negotiation of Bills.embedding.npy,1
c:\Users\pasin\Documents\GitHub\legal-moe-project\data\subdomains\negotiable_instruments_law\10. Bills of Exchanger Ordinance__Cheques on a Banker.embedding.npy,c:\Users\pasin\Documents\GitHub\legal-moe-project\data\subdomains\negotiable_instruments_law\10. Bills of Exchanger Ordinance__Promissory Notes.embedding.npy,0
c:\Users\pasin\Documents\GitHub\legal-moe-project\data\subdomains\negotiable_instruments_law\10. Bills of Exchanger Ordinance__Cheques on a Banker.embedding.npy,c:\Users\pasin\Documents\GitHub\legal-moe-project\data\subdomains\negotiable_instruments_law\11. BILLS OF EXCHANGE (AMENDMENT)__Amendment of Section 83.embedding.npy,0
c:\Users\pasin\Documents\GitHub\legal-moe-project\data\subdomains\negotiable_instruments_law\10. Bills of Exchanger Ordinance__Cheques on a Banker.embedding.npy,c:\Users\pasin\Documents\GitHub\legal-moe-project\data\subdomains\negotiable_instruments_law\11. BILLS OF EXCHANGE (AMENDMENT)__Short title.embedding.npy,0
c:\Users\pasin\Documents\GitHub\legal-moe-project\data\subdomains\negotiable_instruments_law\10. Bills of Exchanger Ordinance__Conflict of Laws.embedding.npy,c:\Users\pasin\Documents\GitHub\legal-moe-project\data\subdomains\negotiable_instruments_law\10. Bills of Exchanger Ordinance__Supplementary.embedding.npy,1
c:\Users\pasin\Documents\GitHub\legal-moe-project\data\subdomains\negotiable_instruments_law\10. Bills of Exchanger Ordinance__Conflict of Laws.embedding.npy,c:\Users\pasin\Documents\GitHub\legal-moe-project\data\subdomains\negotiable_instruments_law\10. Bills of Exchanger Ordinance__Negotiation of Bills.embedding.npy,1
c:\Users\pasin\Documents\GitHub\legal-moe-project\data\subdomains\negotiable_instruments_law\10. Bills of Exchanger Ordinance__Conflict of Laws.embedding.npy,c:\Users\pasin\Documents\GitHub\legal-moe-project\data\subdomains\negotiable_instruments_law\10. Bills of Exchanger Ordinance__Capacity and Authority of Parties.embedding.npy,1
c:\Users\pasin\Documents\GitHub\legal-moe-project\data\subdomains\negotiable_instruments_law\10. Bills of Exchanger Ordinance__Conflict of Laws.embedding.npy,c:\Users\pasin\Documents\GitHub\legal-moe-project\data\subdomains\negotiable_instruments_law\10. Bills of Exchanger Ordinance__Liabilities of Parties.embedding.npy,0
c:\Users\pasin\Documents\GitHub\legal-moe-project\data\subdomains\negotiable_instruments_law\10. Bills of Exchanger Ordinance__Conflict of Laws.embedding.npy,c:\Users\pasin\Documents\GitHub\legal-moe-project\data\subdomains\negotiable_instruments_law\10. Bills of Exchanger Ordinance__Cheques on a Banker.embedding.npy,0
c:\Users\pasin\Documents\GitHub\legal-moe-project\data\subdomains\negotiable_instruments_law\10. Bills of Exchanger Ordinance__Conflict of Laws.embedding.npy,c:\Users\pasin\Documents\GitHub\legal-moe-project\data\subdomains\negotiable_instruments_law\10. Bills of Exchanger Ordinance__Schedule.embedding.npy,0
c:\Users\pasin\Documents\GitHub\legal-moe-project\data\subdomains\negotiable_instruments_law\10. Bills of Exchanger Ordinance__Crossed Cheques.embedding.npy,c:\Users\pasin\Documents\GitHub\legal-moe-project\data\subdomains\negotiable_instruments_law\10. Bills of Exchanger Ordinance__Negotiation of Bills.embedding.npy,1
c:\Users\pasin\Documents\GitHub\legal-moe-project\data\subdomains\negotiable_instruments_law\10. Bills of Exchanger Ordinance__Crossed Cheques.embedding.npy,c:\Users\pasin\Documents\GitHub\legal-moe-project\data\subdomains\negotiable_instruments_law\10. Bills of Exchanger Ordinance__General Duties of the Holder.embedding.npy,1
c:\Users\pasin\Documents\GitHub\legal-moe-project\data\subdomains\negotiable_instruments_law\10. Bills of Exchanger Ordinance__Crossed Cheques.embedding.npy,c:\Users\pasin\Documents\GitHub\legal-moe-project\data\subdomains\negotiable_instruments_law\10. Bills of Exchanger Ordinance__Liabilities of Parties.embedding.npy,1
c:\Users\pasin\Documents\GitHub\legal-moe-project\data\subdomains\negotiable_instruments_law\10. Bills of Exchanger Ordinance__Crossed Cheques.embedding.npy,c:\Users\pasin\Documents\GitHub\legal-moe-project\data\subdomains\negotiable_instruments_law\10. Bills of Exchanger Ordinance__Form and Interpretation.embedding.npy,0
c:\Users\pasin\Documents\GitHub\legal-moe-project\data\subdomains\negotiable_instruments_law\10. Bills of Exchanger Ordinance__Crossed Cheques.embedding.npy,c:\Users\pasin\Documents\GitHub\legal-moe-project\data\subdomains\negotiable_instruments_law\11. BILLS OF EXCHANGE (AMENDMENT)__Amendment of Section 49.embedding.npy,0
c:\Users\pasin\Documents\GitHub\legal-moe-project\data\subdomains\negotiable_instruments_law\10. Bills of Exchanger Ordinance__Crossed Cheques.embedding.npy,c:\Users\pasin\Documents\GitHub\legal-moe-project\data\subdomains\negotiable_instruments_law\11. BILLS OF EXCHANGE (AMENDMENT)__Amendment of Section 82.embedding.npy,0
c:\Users\pasin\Documents\GitHub\legal-moe-project\data\subdomains\negotiable_instruments_law\10. Bills of Exchanger Ordinance__Discharges.embedding.npy,c:\Users\pasin\Documents\GitHub\legal-moe-project\data\subdomains\negotiable_instruments_law\10. Bills of Exchanger Ordinance__Negotiation of Bills.embedding.npy,1
c:\Users\pasin\Documents\GitHub\legal-moe-project\data\subdomains\negotiable_instruments_law\10. Bills of Exchanger Ordinance__Discharges.embedding.npy,c:\Users\pasin\Documents\GitHub\legal-moe-project\data\subdomains\negotiable_instruments_law\10. Bills of Exchanger Ordinance__Liabilities of Parties.embedding.npy,1
c:\Users\pasin\Documents\GitHub\legal-moe-project\data\subdomains\negotiable_instruments_law\10. Bills of Exchanger Ordinance__Discharges.embedding.npy,c:\Users\pasin\Documents\GitHub\legal-moe-project\data\subdomains\negotiable_instruments_law\10. Bills of Exchanger Ordinance__Short title and Interpretation.embedding.npy,1
c:\Users\pasin\Documents\GitHub\legal-moe-project\data\subdomains\negotiable_instruments_law\10. Bills of Exchanger Ordinance__Discharges.embedding.npy,c:\Users\pasin\Documents\GitHub\legal-moe-project\data\subdomains\negotiable_instruments_law\11. BILLS OF EXCHANGE (AMENDMENT)__Insertion of new Sections 82A-82F.embedding.npy,0
c:\Users\pasin\Documents\GitHub\legal-moe-project\data\subdomains\negotiable_instruments_law\10. Bills of Exchanger Ordinance__Discharges.embedding.npy,c:\Users\pasin\Documents\GitHub\legal-moe-project\data\subdomains\negotiable_instruments_law\10. Bills of Exchanger Ordinance__Supplementary.embedding.npy,0
